timestamp,positive,negative
2014/11/6:1,0.163600033,-0.339457392
2014/11/6:2,0.16324885,-0.338429317
2014/11/6:3,0.17047075,-0.345723733
2014/11/6:4,0.157190919,-0.349567062
2014/11/6:5,0.152963813,-0.335907919
2014/11/6:6,0.166681155,-0.319174631
2014/11/6:7,0.151523313,-0.347051395
2014/11/6:8,0.172933697,-0.322774579
2014/11/6:9,0.191788401,-0.345248978
2014/11/6:10,0.207706514,-0.373516242
2014/11/6:11,0.185439425,-0.312542036
2014/11/6:12,0.17400031,-0.361025707
2014/11/6:13,0.161124489,-0.352715098
2014/11/6:14,0.16328766,-0.331371576
2014/11/6:15,0.168617679,-0.330318506
2014/11/6:16,0.164180159,-0.35482737
2014/11/6:17,0.166979616,-0.355811554
2014/11/6:18,0.164983585,-0.348572627
2014/11/6:19,0.174894791,-0.33748558
2014/11/6:20,0.153589541,-0.367649001
2014/11/6:21,0.154768705,-0.335680021
2014/11/6:22,0.152253472,-0.355595204
2014/11/6:23,0.155169853,-0.339003553
2014/11/7:0,0.150996792,-0.332709387
2014/11/7:1,0.1405986,-0.33957452
2014/11/7:2,0.149775635,-0.373205899
2014/11/7:3,0.15609896,-0.384307526
2014/11/7:4,0.191811197,-0.346381341
2014/11/7:5,0.16281902,-0.338017487
2014/11/7:6,0.167391483,-0.326222399
2014/11/7:7,0.135953398,-0.354705923
2014/11/7:8,0.16883364,-0.36742649
2014/11/7:9,0.179982882,-0.332355671
2014/11/7:10,0.20106178,-0.362763081
2014/11/7:11,0.176056081,-0.317287918
2014/11/7:12,0.170508425,-0.372199026
2014/11/7:13,0.155740535,-0.332556796
2014/11/7:14,0.177875015,-0.349300109
2014/11/7:15,0.162943299,-0.328708048
2014/11/7:16,0.175593602,-0.361817481
2014/11/7:17,0.174334371,-0.334261265
2014/11/7:18,0.153615375,-0.331827041
2014/11/7:19,0.164023889,-0.360646936
2014/11/7:20,0.150017291,-0.351330193
2014/11/7:21,0.204274881,-0.348423221
2014/11/7:22,0.175913917,-0.338114638
2014/11/7:23,0.153412414,-0.342713375
2014/11/8:0,0.151120658,-0.36019947
2014/11/8:1,0.14373327,-0.332929876
2014/11/8:2,0.153256796,-0.330515826
2014/11/8:3,0.148300116,-0.342877121
2014/11/8:4,0.152798702,-0.340990695
2014/11/8:5,0.155313812,-0.36201606
2014/11/8:6,0.172600262,-0.332249722
2014/11/8:7,0.154875316,-0.338726712
2014/11/8:8,0.169517319,-0.364217292
2014/11/8:9,0.13795142,-0.341170474
2014/11/8:10,0.140281304,-0.336181148
2014/11/8:11,0.146770798,-0.353566508
2014/11/8:12,0.182123393,-0.418612184
2014/11/8:13,0.150051281,-0.354971923
2014/11/8:14,0.162707189,-0.345618384
2014/11/8:15,0.16838746,-0.334065808
2014/11/8:16,0.161600875,-0.343414423
2014/11/8:17,0.167453509,-0.330361725
2014/11/8:18,0.158390195,-0.359662697
2014/11/8:19,0.14758521,-0.324540741
2014/11/8:20,0.147291169,-0.32840875
2014/11/8:21,0.157159509,-0.341279053
2014/11/8:22,0.146433376,-0.328591711
2014/11/8:23,0.158919098,-0.34663864
2014/11/9:0,0.154496518,-0.343319122
2014/11/9:1,0.14115531,-0.346065436
2014/11/9:2,0.145252804,-0.349020976
2014/11/9:3,0.15151396,-0.333153357
2014/11/9:4,0.151574938,-0.337494032
2014/11/9:5,0.161437889,-0.341843737
2014/11/9:6,0.159159916,-0.347644427
2014/11/9:7,0.155573231,-0.344607436
2014/11/9:8,0.141285578,-0.333543773
2014/11/9:9,0.108603815,-0.358776677
2014/11/9:10,0.131582967,-0.353685418
2014/11/9:11,0.173717221,-0.322616097
2014/11/9:12,0.164488875,-0.362694805
2014/11/9:13,0.167961955,-0.357016289
2014/11/9:14,0.166567323,-0.345303661
2014/11/9:15,0.163967696,-0.33994131
2014/11/9:16,0.159705115,-0.316982109
2014/11/9:17,0.148916612,-0.346249644
2014/11/9:18,0.141922601,-0.348201992
2014/11/9:19,0.144591298,-0.356368702
2014/11/9:20,0.156244306,-0.342132154
2014/11/9:21,0.151475424,-0.352994654
2014/11/9:22,0.150294552,-0.348460364
2014/11/9:23,0.13667489,-0.34236752
2014/11/10:0,0.146090395,-0.329986786
2014/11/10:1,0.159927426,-0.357785453
2014/11/10:2,0.159382372,-0.356743282
2014/11/10:3,0.15885004,-0.340078771
2014/11/10:4,0.156459957,-0.354808264
2014/11/10:5,0.149089875,-0.352693812
2014/11/10:6,0.161639023,-0.337387975
2014/11/10:7,0.13711255,-0.316685927
2014/11/10:8,0.157168444,-0.339545969
2014/11/10:9,0.167244936,-0.379134244
2014/11/10:10,0.192002565,-0.401244305
2014/11/10:11,0.178438663,-0.35189284
2014/11/10:12,0.191466151,-0.353074077
2014/11/10:13,0.176503854,-0.352063444
2014/11/10:14,0.157202692,-0.357105809
2014/11/10:15,0.183025254,-0.339183531
2014/11/10:16,0.164629507,-0.352512163
2014/11/10:17,0.162418719,-0.347366666
2014/11/10:18,0.163317305,-0.340701755
2014/11/10:19,0.16934409,-0.333369018
2014/11/10:20,0.16058411,-0.338117054
2014/11/10:21,0.161189399,-0.352285981
2014/11/10:22,0.167965751,-0.34103479
2014/11/10:23,0.163137478,-0.361592847
2014/11/11:0,0.160775405,-0.334684541
2014/11/11:1,0.1609965,-0.343174771
2014/11/11:2,0.165073909,-0.350248001
2014/11/11:3,0.167241122,-0.347864027
2014/11/11:4,0.151743028,-0.348893437
2014/11/11:5,0.165317884,-0.335575988
2014/11/11:6,0.159278727,-0.353647751
2014/11/11:7,0.150254737,-0.331911396
2014/11/11:8,0.138307215,-0.348582421
2014/11/11:9,0.14375946,-0.350266759
2014/11/11:10,0.190850364,-0.342651448
2014/11/11:11,0.139364315,-0.287606001
2014/11/11:12,0.184391592,-0.333090781
2014/11/11:13,0.188640395,-0.361263015
2014/11/11:14,0.195767679,-0.309089585
2014/11/11:15,0.180654897,-0.330548489
2014/11/11:16,0.181169282,-0.344870218
2014/11/11:17,0.164978092,-0.327835823
2014/11/11:18,0.189526739,-0.314461056
2014/11/11:19,0.190470754,-0.339377126
2014/11/11:20,0.167279605,-0.350881735
2014/11/11:21,0.165729145,-0.361285661
2014/11/11:22,0.159014685,-0.339089192
2014/11/11:23,0.152372907,-0.344443818
2014/11/12:0,0.164798037,-0.345981603
2014/11/12:1,0.162830277,-0.350276732
2014/11/12:2,0.163218006,-0.34156853
2014/11/12:3,0.156558749,-0.355596769
2014/11/12:4,0.157307202,-0.34295327
2014/11/12:5,0.154890815,-0.332636244
2014/11/12:6,0.151740183,-0.328018281
2014/11/12:7,0.167065506,-0.341579608
2014/11/12:8,0.159531534,-0.335097629
2014/11/12:9,0.177492599,-0.346733836
2014/11/12:10,0.160749436,-0.32781893
2014/11/12:11,0.208554252,-0.383016925
2014/11/12:12,0.188579437,-0.366839306
2014/11/12:13,0.164019961,-0.375755569
2014/11/12:14,0.169140467,-0.338934367
2014/11/12:15,0.16774427,-0.342446894
2014/11/12:16,0.165973659,-0.36167362
2014/11/12:17,0.162928611,-0.345095964
2014/11/12:18,0.157787236,-0.347635645
2014/11/12:19,0.16154892,-0.360785102
2014/11/12:20,0.155668705,-0.360469708
2014/11/12:21,0.165622345,-0.359278354
2014/11/12:22,0.153017351,-0.339089419
2014/11/12:23,0.162978148,-0.335120204
2014/11/13:0,0.151205496,-0.329305829
2014/11/13:1,0.15472861,-0.339638841
2014/11/13:2,0.158904928,-0.346661166
2014/11/13:3,0.155024165,-0.354511258
2014/11/13:4,0.153859435,-0.332740504
2014/11/13:5,0.15951822,-0.34349916
2014/11/13:6,0.173456679,-0.32711376
2014/11/13:7,0.145277686,-0.34673636
2014/11/13:8,0.168751451,-0.335081678
2014/11/13:9,0.172154612,-0.403391579
2014/11/13:10,0.144053073,-0.402331349
2014/11/13:11,0.212375529,-0.346552436
2014/11/13:12,0.162268436,-0.403879275
2014/11/13:13,0.151118694,-0.362730244
2014/11/13:14,0.161907381,-0.336919744
2014/11/13:15,0.160590146,-0.355334439
2014/11/13:16,0.166867396,-0.32520075
2014/11/13:17,0.160642048,-0.372335131
2014/11/13:18,0.161787293,-0.353249538
2014/11/13:19,0.159136656,-0.34294185
2014/11/13:20,0.163277835,-0.334409749
2014/11/13:21,0.159289772,-0.372129728
2014/11/13:22,0.154494399,-0.350835668
2014/11/13:23,0.154176826,-0.363511446
2014/11/14:0,0.153590699,-0.34738322
2014/11/14:1,0.160506792,-0.356737239
2014/11/14:2,0.149761602,-0.350365406
2014/11/14:3,0.164463682,-0.354220098
2014/11/14:4,0.158928106,-0.345166346
2014/11/14:5,0.1595809,-0.342552244
2014/11/14:6,0.167570609,-0.336755232
2014/11/14:7,0.157419601,-0.35514026
2014/11/14:8,0.16018713,-0.322119511
2014/11/14:9,0.149226006,-0.33751204
2014/11/14:10,0.175125989,-0.315252081
2014/11/14:11,0.186818427,-0.360180778
2014/11/14:12,0.196567788,-0.38997389
2014/11/14:13,0.179322501,-0.344581146
2014/11/14:14,0.179207661,-0.351743925
2014/11/14:15,0.167195739,-0.360761168
2014/11/14:16,0.177091535,-0.393974364
2014/11/14:17,0.169567184,-0.341107452
2014/11/14:18,0.161450601,-0.342931469
2014/11/14:19,0.160842036,-0.353311488
2014/11/14:20,0.162277412,-0.360978583
2014/11/14:21,0.162132655,-0.341205646
2014/11/14:22,0.158007449,-0.364396711
2014/11/14:23,0.150487302,-0.336130986
2014/11/15:0,0.149590389,-0.345214806
2014/11/15:1,0.155745521,-0.346203492
2014/11/15:2,0.151503797,-0.335065573
2014/11/15:3,0.158946275,-0.339151829
2014/11/15:4,0.162113257,-0.358823071
2014/11/15:5,0.158601766,-0.339830999
2014/11/15:6,0.157600917,-0.339831763
2014/11/15:7,0.157558779,-0.37747351
2014/11/15:8,0.167090748,-0.349372944
2014/11/15:9,0.156924828,-0.374005505
2014/11/15:10,0.148185004,-0.386167318
2014/11/15:11,0.162946696,-0.292732237
2014/11/15:12,0.162122227,-0.420976875
2014/11/15:13,0.183005263,-0.374846035
2014/11/15:14,0.173138153,-0.337436537
2014/11/15:15,0.16432052,-0.337138871
2014/11/15:16,0.163204981,-0.336154292
2014/11/15:17,0.153253758,-0.342206551
2014/11/15:18,0.163223372,-0.351751571
2014/11/15:19,0.153801321,-0.350132142
2014/11/15:20,0.149781942,-0.343521765
2014/11/15:21,0.169696648,-0.340610933
2014/11/15:22,0.163386869,-0.349231437
2014/11/15:23,0.150746699,-0.359158251
2014/11/16:0,0.154501983,-0.336369709
2014/11/16:1,0.155912009,-0.34902058
2014/11/16:2,0.157502267,-0.371469419
2014/11/16:3,0.152456648,-0.344775948
2014/11/16:4,0.164035271,-0.348569097
2014/11/16:5,0.157794816,-0.357217701
2014/11/16:6,0.153068901,-0.355557434
2014/11/16:7,0.149411788,-0.351604632
2014/11/16:8,0.141732165,-0.36588643
2014/11/16:9,0.148810519,-0.384779144
2014/11/16:10,0.174965103,-0.334731507
2014/11/16:11,0.19870245,-0.404037048
2014/11/16:12,0.154448515,-0.345350846
2014/11/16:13,0.137756412,-0.398525016
2014/11/16:14,0.180996656,-0.361956151
2014/11/16:15,0.161842328,-0.321133619
2014/11/16:16,0.159722295,-0.344407173
2014/11/16:17,0.155094895,-0.329847111
2014/11/16:18,0.163402607,-0.337022118
2014/11/16:19,0.160480224,-0.382293886
2014/11/16:20,0.156175192,-0.357344177
2014/11/16:21,0.159381753,-0.359376364
2014/11/16:22,0.161559723,-0.340354039
2014/11/16:23,0.152503166,-0.339817318
2014/11/17:0,0.156000144,-0.345783216
2014/11/17:1,0.160813079,-0.338112271
2014/11/17:2,0.155898773,-0.35125735
2014/11/17:3,0.142683392,-0.340765054
2014/11/17:4,0.157200238,-0.342842627
2014/11/17:5,0.151213344,-0.33387969
2014/11/17:6,0.157690018,-0.322760464
2014/11/17:7,0.151802568,-0.344674342
2014/11/17:8,0.16233919,-0.337206514
2014/11/17:9,0.168720651,-0.309643471
2014/11/17:10,0.200696691,-0.292460317
2014/11/17:11,0.161875378,-0.380169368
2014/11/17:12,0.162397303,-0.393645895
2014/11/17:13,0.185149588,-0.354866832
2014/11/17:14,0.177712347,-0.342003974
2014/11/17:15,0.20395584,-0.349963935
2014/11/17:16,0.1640885,-0.34781346
2014/11/17:17,0.161529861,-0.345303263
2014/11/17:18,0.157189561,-0.366793578
2014/11/17:19,0.161451383,-0.372100689
2014/11/17:20,0.160708037,-0.349379058
2014/11/17:21,0.157754473,-0.368088412
2014/11/17:22,0.160245109,-0.367052561
2014/11/17:23,0.145110065,-0.356585614
2014/11/18:0,0.133652447,-0.37632518
2014/11/18:1,0.151377791,-0.346479089
2014/11/18:2,0.154299781,-0.357716834
2014/11/18:3,0.147519474,-0.342595822
2014/11/18:4,0.146009855,-0.343918907
2014/11/18:5,0.163719194,-0.345303073
2014/11/18:6,0.170981069,-0.348524996
2014/11/18:7,0.161612457,-0.300688784
2014/11/18:8,0.181177047,-0.334844171
2014/11/18:9,0.1852635,-0.353147547
2014/11/18:10,0.167158098,-0.333628472
2014/11/18:11,0.189018581,-0.323533799
2014/11/18:12,0.169826203,-0.364547713
2014/11/18:13,0.165007266,-0.354206655
2014/11/18:14,0.181867703,-0.354998004
2014/11/18:15,0.191305174,-0.342732538
2014/11/18:16,0.1757519,-0.36686031
2014/11/18:17,0.170554293,-0.353624373
2014/11/18:18,0.178737019,-0.346832567
2014/11/18:19,0.162751281,-0.330633283
2014/11/18:20,0.152349418,-0.35089261
2014/11/18:21,0.153820711,-0.337337924
2014/11/18:22,0.158779308,-0.342872809
2014/11/18:23,0.144791906,-0.365628378
2014/11/19:0,0.153588477,-0.346330034
2014/11/19:1,0.143815006,-0.361206032
2014/11/19:2,0.155485249,-0.339623614
2014/11/19:3,0.159521243,-0.342419859
2014/11/19:4,0.150220145,-0.344843134
2014/11/19:5,0.16020077,-0.331119767
2014/11/19:6,0.150733854,-0.34197367
2014/11/19:7,0.135032909,-0.327917755
2014/11/19:8,0.15071836,-0.308354242
2014/11/19:9,0.193658229,-0.366201135
2014/11/19:10,0.153795827,-0.370171681
2014/11/19:11,0.187350421,-0.305358867
2014/11/19:12,0.166225362,-0.355074134
2014/11/19:13,0.174669703,-0.368870018
2014/11/19:14,0.175880396,-0.359825352
2014/11/19:15,0.173852969,-0.334042456
2014/11/19:16,0.166483037,-0.3383265
2014/11/19:17,0.160963445,-0.361249432
2014/11/19:18,0.156788092,-0.343364356
2014/11/19:19,0.154823348,-0.340306457
2014/11/19:20,0.171750346,-0.353319841
2014/11/19:21,0.158205078,-0.36526899
2014/11/19:22,0.151355049,-0.340320996
2014/11/19:23,0.151739855,-0.358576161
2014/11/20:0,0.159366624,-0.357995199
2014/11/20:1,0.155225078,-0.349666904
2014/11/20:2,0.15971753,-0.348213241
2014/11/20:3,0.157928277,-0.340774026
2014/11/20:4,0.157049165,-0.357862043
2014/11/20:5,0.15759189,-0.343890916
2014/11/20:6,0.170337006,-0.344631969
2014/11/20:7,0.160730716,-0.322815179
2014/11/20:8,0.152213858,-0.301657583
2014/11/20:9,0.140829763,-0.388239721
2014/11/20:10,0.167640306,-0.35286045
2014/11/20:11,0.185972509,-0.363696677
2014/11/20:12,0.18803738,-0.348416396
2014/11/20:13,0.16696448,-0.352037296
2014/11/20:14,0.181959467,-0.337971355
2014/11/20:15,0.169237959,-0.35627862
2014/11/20:16,0.165020613,-0.339375268
2014/11/20:17,0.161204361,-0.369066935
2014/11/20:18,0.15992934,-0.336528073
2014/11/20:19,0.157953557,-0.328568961
2014/11/20:20,0.17160385,-0.354808734
2014/11/20:21,0.163100097,-0.354951207
2014/11/20:22,0.167094104,-0.336340404
2014/11/20:23,0.161447887,-0.351502823
2014/11/21:0,0.148484754,-0.332069505
2014/11/21:1,0.156822788,-0.356381039
2014/11/21:2,0.15129777,-0.337309012
2014/11/21:3,0.155399528,-0.337644919
2014/11/21:4,0.157017974,-0.350815434
2014/11/21:5,0.154407,-0.362776011
2014/11/21:6,0.162695393,-0.352118449
2014/11/21:7,0.167060203,-0.335518017
2014/11/21:8,0.148430736,-0.299698912
2014/11/21:9,0.167993512,-0.315161214
2014/11/21:10,0.192573865,-0.365716766
2014/11/21:11,0.17904595,-0.358047637
2014/11/21:12,0.17563188,-0.408506113
2014/11/21:13,0.176182425,-0.330180663
2014/11/21:14,0.180532506,-0.341636023
2014/11/21:15,0.170186187,-0.314311893
2014/11/21:16,0.169636226,-0.341828152
2014/11/21:17,0.167413639,-0.34672551
2014/11/21:18,0.152332655,-0.340751349
2014/11/21:19,0.15346185,-0.333519761
2014/11/21:20,0.156294632,-0.356230055
2014/11/21:21,0.155647055,-0.344436566
2014/11/21:22,0.162086987,-0.336318638
2014/11/21:23,0.151851214,-0.351507863
2014/11/22:0,0.157555524,-0.337601595
2014/11/22:1,0.161050214,-0.329684592
2014/11/22:2,0.156355632,-0.341565966
2014/11/22:3,0.158128558,-0.343444938
2014/11/22:4,0.158432722,-0.339591681
2014/11/22:5,0.174864787,-0.341909492
2014/11/22:6,0.177557961,-0.338451009
2014/11/22:7,0.169228441,-0.360913903
2014/11/22:8,0.158166514,-0.341261793
2014/11/22:9,0.184199532,-0.368910927
2014/11/22:10,0.158766918,-0.423571871
2014/11/22:11,0.153362071,-0.325676375
2014/11/22:12,0.170783656,-0.411543139
2014/11/22:13,0.162711074,-0.339023935
2014/11/22:14,0.170152993,-0.332096019
2014/11/22:15,0.16847715,-0.340866517
2014/11/22:16,0.165209408,-0.32685984
2014/11/22:17,0.16320913,-0.316402905
2014/11/22:18,0.156779342,-0.332971497
2014/11/22:19,0.159889629,-0.341076682
2014/11/22:20,0.147116263,-0.347548885
2014/11/22:21,0.159656904,-0.355789906
2014/11/22:22,0.146274975,-0.338148234
2014/11/22:23,0.151508518,-0.344287713
2014/11/23:0,0.155210693,-0.342862522
2014/11/23:1,0.151622072,-0.356315102
2014/11/23:2,0.15926167,-0.341935213
2014/11/23:3,0.152542152,-0.349219441
2014/11/23:4,0.159442109,-0.353834247
2014/11/23:5,0.153964013,-0.356833395
2014/11/23:6,0.163093234,-0.357376067
2014/11/23:7,0.158090299,-0.340228309
2014/11/23:8,0.146630801,-0.319701632
2014/11/23:9,0.167714562,-0.352652094
2014/11/23:10,0.157964742,-0.312378378
2014/11/23:11,0.174299703,-0.347337505
2014/11/23:12,0.177920069,-0.325540007
2014/11/23:13,0.149576363,-0.377277106
2014/11/23:14,0.161568448,-0.347810854
2014/11/23:15,0.160340488,-0.353685746
2014/11/23:16,0.163938229,-0.34691586
2014/11/23:17,0.162577217,-0.352595636
2014/11/23:18,0.163418308,-0.363858345
2014/11/23:19,0.158996335,-0.348151181
2014/11/23:20,0.14387364,-0.347839962
2014/11/23:21,0.161132796,-0.344172782
2014/11/23:22,0.149112304,-0.333039339
2014/11/23:23,0.164653093,-0.344159861
2014/11/24:0,0.15231339,-0.347484044
2014/11/24:1,0.159163309,-0.354012614
2014/11/24:2,0.165401784,-0.35884017
2014/11/24:3,0.165096079,-0.350062837
2014/11/24:4,0.157526212,-0.344650412
2014/11/24:5,0.164623123,-0.339851855
2014/11/24:6,0.158803868,-0.362748067
2014/11/24:7,0.158922287,-0.333030394
2014/11/24:8,0.140040271,-0.353582757
2014/11/24:9,0.160596243,-0.331127541
2014/11/24:10,0.191467206,-0.354754492
2014/11/24:11,0.159117702,-0.332042212
2014/11/24:12,0.166806613,-0.370812679
2014/11/24:13,0.165283596,-0.38082225
2014/11/24:14,0.166072081,-0.353477794
2014/11/24:15,0.164305733,-0.350237767
2014/11/24:16,0.166932876,-0.36454858
2014/11/24:17,0.157489497,-0.350307854
2014/11/24:18,0.152121161,-0.324708367
2014/11/24:19,0.15736895,-0.346455708
2014/11/24:20,0.161390898,-0.330233887
2014/11/24:21,0.156360184,-0.345138164
2014/11/24:22,0.160558952,-0.346074154
2014/11/24:23,0.151194124,-0.366090123
2014/11/25:0,0.136168006,-0.343678048
2014/11/25:1,0.152032681,-0.33108512
2014/11/25:2,0.144295797,-0.321740372
2014/11/25:3,0.146180735,-0.32944941
2014/11/25:4,0.14958527,-0.317914289
2014/11/25:5,0.155488776,-0.333877276
2014/11/25:6,0.172189702,-0.325398286
2014/11/25:7,0.150980377,-0.299855303
2014/11/25:8,0.157982838,-0.373367499
2014/11/25:9,0.14901329,-0.288011964
2014/11/25:10,0.154517076,-0.311640618
2014/11/25:11,0.161426513,-0.339835698
2014/11/25:12,0.175755755,-0.359483423
2014/11/25:13,0.176784003,-0.326153983
2014/11/25:14,0.175720535,-0.323163335
2014/11/25:15,0.169728539,-0.312777244
2014/11/25:16,0.158928902,-0.293751895
2014/11/25:17,0.154196798,-0.333623287
2014/11/25:18,0.158647354,-0.333821928
2014/11/25:19,0.153218299,-0.344775454
2014/11/25:20,0.157358535,-0.330389233
2014/11/25:21,0.157546082,-0.326521394
2014/11/25:22,0.166353093,-0.341902577
2014/11/25:23,0.1627358,-0.341581909
2014/11/26:0,0.169220514,-0.333032903
2014/11/26:1,0.139349637,-0.347149963
2014/11/26:2,0.162826207,-0.348565334
2014/11/26:3,0.164484765,-0.340207846
2014/11/26:4,0.151823369,-0.341972066
2014/11/26:5,0.14978137,-0.338167238
2014/11/26:6,0.1669131,-0.324995432
2014/11/26:7,0.161477414,-0.338351358
2014/11/26:8,0.166163439,-0.338900208
2014/11/26:9,0.138001154,-0.35030987
2014/11/26:10,0.186996315,-0.317401205
2014/11/26:11,0.220085466,-0.336494243
2014/11/26:12,0.125988668,-0.351628609
2014/11/26:13,0.175974708,-0.341810682
2014/11/26:14,0.186124787,-0.34454681
2014/11/26:15,0.157882795,-0.326647325
2014/11/26:16,0.16216556,-0.314686208
2014/11/26:17,0.158722063,-0.348387807
2014/11/26:18,0.154464392,-0.34054743
2014/11/26:19,0.156641881,-0.325829355
2014/11/26:20,0.153570518,-0.336986943
2014/11/26:21,0.144414653,-0.345891548
2014/11/26:22,0.144675218,-0.345184723
2014/11/26:23,0.148080624,-0.331294585
2014/11/27:0,0.156773838,-0.320039407
2014/11/27:1,0.154682576,-0.337445447
2014/11/27:2,0.159354723,-0.3346606
2014/11/27:3,0.15489059,-0.346377114
2014/11/27:4,0.161315531,-0.357249105
2014/11/27:5,0.155668033,-0.33713661
2014/11/27:6,0.172915041,-0.360400638
2014/11/27:7,0.16350052,-0.347979008
2014/11/27:8,0.156884439,-0.333351353
2014/11/27:9,0.151218753,-0.384555985
2014/11/27:10,0.144408998,-0.346422759
2014/11/27:11,0.214401432,-0.366698358
2014/11/27:12,0.206963198,-0.344970648
2014/11/27:13,0.238035588,-0.359221075
2014/11/27:14,0.273909282,-0.335335906
2014/11/27:15,0.254469098,-0.343328245
2014/11/27:16,0.243944542,-0.318245301
2014/11/27:17,0.220477461,-0.321670256
2014/11/27:18,0.202368606,-0.320114426
2014/11/27:19,0.198455801,-0.341837531
2014/11/27:20,0.18984398,-0.348425196
2014/11/27:21,0.185971043,-0.339751972
2014/11/27:22,0.193841641,-0.340994092
2014/11/27:23,0.179576009,-0.33051636
2014/11/28:0,0.164942505,-0.339873184
2014/11/28:1,0.180530651,-0.331799687
2014/11/28:2,0.167967159,-0.323008691
2014/11/28:3,0.177703535,-0.324673962
2014/11/28:4,0.174524555,-0.329653307
2014/11/28:5,0.155161514,-0.332990986
2014/11/28:6,0.162093727,-0.366307992
2014/11/28:7,0.162841238,-0.329182091
2014/11/28:8,0.155443994,-0.323260087
2014/11/28:9,0.15108854,-0.326540902
2014/11/28:10,0.137832107,-0.285830517
2014/11/28:11,0.135628392,-0.315284006
2014/11/28:12,0.1584049,-0.326607864
2014/11/28:13,0.147814939,-0.330207583
2014/11/28:14,0.147634627,-0.300366275
2014/11/28:15,0.139670609,-0.326330456
2014/11/28:16,0.15158622,-0.345673513
2014/11/28:17,0.156568874,-0.315037091
2014/11/28:18,0.150044409,-0.324154346
2014/11/28:19,0.149028149,-0.307611855
2014/11/28:20,0.154162623,-0.334160118
2014/11/28:21,0.16052558,-0.338463818
2014/11/28:22,0.148909679,-0.326243161
2014/11/28:23,0.143572219,-0.321194382
2014/11/29:0,0.14222029,-0.343256328
2014/11/29:1,0.154353483,-0.343116822
2014/11/29:2,0.143797767,-0.340029554
2014/11/29:3,0.153096596,-0.346417472
2014/11/29:4,0.153393875,-0.359002191
2014/11/29:5,0.153424847,-0.344575699
2014/11/29:6,0.145212557,-0.342000103
2014/11/29:7,0.137063109,-0.359781753
2014/11/29:8,0.137182438,-0.344132867
2014/11/29:9,0.125738599,-0.370501512
2014/11/29:10,0.141236701,-0.323416673
2014/11/29:11,0.20452554,-0.36759989
2014/11/29:12,0.170477999,-0.34573897
2014/11/29:13,0.160157381,-0.340116928
2014/11/29:14,0.165453476,-0.3287283
2014/11/29:15,0.169609702,-0.332145695
2014/11/29:16,0.156846797,-0.333769768
2014/11/29:17,0.164514938,-0.323316745
2014/11/29:18,0.156012123,-0.328345147
2014/11/29:19,0.151694624,-0.3322071
2014/11/29:20,0.155064124,-0.33291945
2014/11/29:21,0.179894655,-0.340302982
2014/11/29:22,0.165240877,-0.326286601
2014/11/29:23,0.153022013,-0.355481238
2014/11/30:0,0.144325535,-0.337068449
2014/11/30:1,0.153066546,-0.33351285
2014/11/30:2,0.144747842,-0.343357323
2014/11/30:3,0.150460305,-0.357913881
2014/11/30:4,0.156530396,-0.336631909
2014/11/30:5,0.162272756,-0.340645532
2014/11/30:6,0.156021497,-0.352336018
2014/11/30:7,0.143637133,-0.363174882
2014/11/30:8,0.147315396,-0.362129622
2014/11/30:9,0.160031329,-0.337917938
2014/11/30:10,0.161778186,-0.329395363
2014/11/30:11,0.146377049,-0.35365232
2014/11/30:12,0.158075392,-0.325348967
2014/11/30:13,0.137706484,-0.316305154
2014/11/30:14,0.149449337,-0.33995557
2014/11/30:15,0.160466655,-0.321160767
2014/11/30:16,0.157579433,-0.322390772
2014/11/30:17,0.152424591,-0.320577138
2014/11/30:18,0.151494603,-0.344649179
2014/11/30:19,0.153294391,-0.334943279
2014/11/30:20,0.145715823,-0.336506754
2014/11/30:21,0.160105082,-0.369814704
2014/11/30:22,0.153340187,-0.335207957
2014/11/30:23,0.150346429,-0.345090533
2014/12/1:0,0.151661381,-0.36293634
2014/12/1:1,0.150658919,-0.332491846
2014/12/1:2,0.148965165,-0.357477366
2014/12/1:3,0.159806135,-0.353346095
2014/12/1:4,0.15852776,-0.34607567
2014/12/1:5,0.147966674,-0.335286345
2014/12/1:6,0.15786663,-0.341585544
2014/12/1:7,0.141133914,-0.346552021
2014/12/1:8,0.118568353,-0.355725853
2014/12/1:9,0.150694783,-0.343138486
2014/12/1:10,0.169228496,-0.353194967
2014/12/1:11,0.163429211,-0.363460283
2014/12/1:12,0.176111388,-0.334111147
2014/12/1:13,0.181789155,-0.382893156
2014/12/1:14,0.160378212,-0.345814141
2014/12/1:15,0.182483858,-0.317063167
2014/12/1:16,0.17069436,-0.334023249
2014/12/1:17,0.166507748,-0.339426689
2014/12/1:18,0.177536285,-0.347834795
2014/12/1:19,0.171858887,-0.319216274
2014/12/1:20,0.142468322,-0.328802595
2014/12/1:21,0.154958716,-0.336854964
2014/12/1:22,0.151049248,-0.312925987
2014/12/1:23,0.160677508,-0.340526488
2014/12/2:0,0.160951802,-0.351990836
2014/12/2:1,0.161744511,-0.340963035
2014/12/2:2,0.154419863,-0.34273
2014/12/2:3,0.156980131,-0.338960057
2014/12/2:4,0.158884122,-0.347222825
2014/12/2:5,0.162725708,-0.342091681
2014/12/2:6,0.158681525,-0.329807226
2014/12/2:7,0.145321887,-0.316870424
2014/12/2:8,0.137604361,-0.342390517
2014/12/2:9,0.159892257,-0.300955337
2014/12/2:10,0.137653295,-0.338107487
2014/12/2:11,0.164059574,-0.331550826
